Plot_ID,Median,Mode
18-OBR-YTBW-B5I-2915,55,42
18-OBR-YTBW-B5I-2916,54,40
18-OBR-YTBW-B5I-2917,50,37
18-OBR-YTBW-B5I-2918,52,36
18-OBR-YTBW-B5I-2919,52,39
18-OBR-YTBW-B5I-2920,44,33
18-OBR-YTBW-B5I-2921,58,43
18-OBR-YTBW-B5I-2922,65,49
18-OBR-YTBW-B5I-2923,61,53
18-OBR-YTBW-B5I-2924,57,52
18-OBR-YTBW-B5I-2925,62,55
18-OBR-YTBW-B5I-2926,65,54
18-OBR-YTBW-B5I-2927,59,44
18-OBR-YTBW-B5I-2928,66,49
18-OBR-YTBW-B5I-2929,56,46
18-OBR-YTBW-B5I-2930,58,40
18-OBR-YTBW-B5I-2931,62,44
18-OBR-YTBW-B5I-2932,62,49
18-OBR-YTBW-B5I-2933,56,32
18-OBR-YTBW-B5I-2934,58,42
18-OBR-YTBW-B5I-2935,62,47
18-OBR-YTBW-B5I-2936,54,45
18-OBR-YTBW-B5I-2937,64,45
18-OBR-YTBW-B5I-2938,71,48
18-OBR-YTBW-B5I-2939,79,56
18-OBR-YTBW-B5I-2940,57,45
18-OBR-YTBW-B5I-2941,54,41
18-OBR-YTBW-B5I-2942,53,38
18-OBR-YTBW-B5I-2943,72,42
18-OBR-YTBW-B5I-2944,62,44
18-OBR-YTBW-B5I-2945,53,46
18-OBR-YTBW-B5I-2946,47,38
18-OBR-YTBW-B5I-2947,46,37
18-OBR-YTBW-B5I-2948,59,41
18-OBR-YTBW-B5I-2949,76,52
18-OBR-YTBW-B5I-2950,75,45
18-OBR-YTBW-B5I-2951,62,39
18-OBR-YTBW-B5I-2952,57,42
18-OBR-YTBW-B5I-2953,80,51
18-OBR-YTBW-B5I-2954,65,42
18-OBR-YTBW-B5I-2955,54,43
18-OBR-YTBW-B5I-2956,68,51
18-OBR-YTBW-B5I-2957,60,40
18-OBR-YTBW-B5I-2958,57,42
18-OBR-YTBW-B5I-2959,47,39
18-OBR-YTBW-B5I-2960,50,40
18-OBR-YTBW-B5I-3001,66,43
18-OBR-YTBW-B5I-3002,55,41
18-OBR-YTBW-B5I-3003,71,47
18-OBR-YTBW-B5I-3004,60,40
18-OBR-YTBW-B5I-3005,68,51
18-OBR-YTBW-B5I-3006,64,51
18-OBR-YTBW-B5I-3007,50,38
18-OBR-YTBW-B5I-3008,58,41
18-OBR-YTBW-B5I-3009,70,44
18-OBR-YTBW-B5I-301,61,51
18-OBR-YTBW-B5I-3010,61,44
18-OBR-YTBW-B5I-3011,68,42
18-OBR-YTBW-B5I-3012,50,42
18-OBR-YTBW-B5I-3013,44,35
18-OBR-YTBW-B5I-3014,44,37
18-OBR-YTBW-B5I-3015,66,45
18-OBR-YTBW-B5I-3016,37,33
18-OBR-YTBW-B5I-3017,38,31
18-OBR-YTBW-B5I-3018,62,38
18-OBR-YTBW-B5I-3019,42,37
18-OBR-YTBW-B5I-302,56,46
18-OBR-YTBW-B5I-3020,52,37
18-OBR-YTBW-B5I-3021,57,39
18-OBR-YTBW-B5I-3022,61,44
18-OBR-YTBW-B5I-3023,70,44
18-OBR-YTBW-B5I-3024,56,38
18-OBR-YTBW-B5I-3025,49,41
18-OBR-YTBW-B5I-3026,47,39
18-OBR-YTBW-B5I-3027,64,49
18-OBR-YTBW-B5I-3028,51,48
18-OBR-YTBW-B5I-3029,64,46
18-OBR-YTBW-B5I-303,63,46
18-OBR-YTBW-B5I-3030,67,44
18-OBR-YTBW-B5I-3031,55,45
18-OBR-YTBW-B5I-3032,57,41
18-OBR-YTBW-B5I-3033,51,42
18-OBR-YTBW-B5I-3034,86,60
18-OBR-YTBW-B5I-3035,51,38
18-OBR-YTBW-B5I-3036,55,44
18-OBR-YTBW-B5I-3037,70,46
18-OBR-YTBW-B5I-3038,72,51
18-OBR-YTBW-B5I-3039,46,45
18-OBR-YTBW-B5I-304,69,48
18-OBR-YTBW-B5I-3040,62,43
18-OBR-YTBW-B5I-3041,47,36
18-OBR-YTBW-B5I-3042,44,37
18-OBR-YTBW-B5I-3043,44,39
18-OBR-YTBW-B5I-3044,33,34
18-OBR-YTBW-B5I-3045,37,38
18-OBR-YTBW-B5I-3046,46,37
18-OBR-YTBW-B5I-3047,46,41
18-OBR-YTBW-B5I-3048,56,41
18-OBR-YTBW-B5I-3049,50,37
18-OBR-YTBW-B5I-305,60,45
18-OBR-YTBW-B5I-3050,64,46
18-OBR-YTBW-B5I-3051,56,43
18-OBR-YTBW-B5I-3052,60,45
18-OBR-YTBW-B5I-3053,54,41
18-OBR-YTBW-B5I-3054,66,42
18-OBR-YTBW-B5I-3055,64,51
18-OBR-YTBW-B5I-3056,70,50
18-OBR-YTBW-B5I-3057,73,48
18-OBR-YTBW-B5I-3058,70,47
18-OBR-YTBW-B5I-3059,58,43
18-OBR-YTBW-B5I-306,60,45
18-OBR-YTBW-B5I-3060,68,46
18-OBR-YTBW-B5I-307,59,39
18-OBR-YTBW-B5I-308,51,44
18-OBR-YTBW-B5I-309,53,43
18-OBR-YTBW-B5I-310,52,42
18-OBR-YTBW-B5I-3101,65,50
18-OBR-YTBW-B5I-3102,58,46
18-OBR-YTBW-B5I-3103,62,48
18-OBR-YTBW-B5I-3104,66,55
18-OBR-YTBW-B5I-3105,66,50
18-OBR-YTBW-B5I-3106,63,46
18-OBR-YTBW-B5I-3107,47,32
18-OBR-YTBW-B5I-3108,61,41
18-OBR-YTBW-B5I-3109,58,37
18-OBR-YTBW-B5I-311,56,40
18-OBR-YTBW-B5I-3110,60,36
18-OBR-YTBW-B5I-3111,52,39
18-OBR-YTBW-B5I-3112,48,35
18-OBR-YTBW-B5I-3113,52,37
18-OBR-YTBW-B5I-3114,81,57
18-OBR-YTBW-B5I-3115,76,53
18-OBR-YTBW-B5I-3116,67,41
18-OBR-YTBW-B5I-3117,60,46
18-OBR-YTBW-B5I-3118,64,45
18-OBR-YTBW-B5I-3119,49,42
18-OBR-YTBW-B5I-312,57,47
18-OBR-YTBW-B5I-3120,55,40
18-OBR-YTBW-B5I-3121,55,45
18-OBR-YTBW-B5I-3122,52,41
18-OBR-YTBW-B5I-3123,59,37
18-OBR-YTBW-B5I-3124,55,40
18-OBR-YTBW-B5I-3125,58,42
18-OBR-YTBW-B5I-3126,59,46
18-OBR-YTBW-B5I-3127,55,42
18-OBR-YTBW-B5I-3128,77,59
18-OBR-YTBW-B5I-3129,65,48
18-OBR-YTBW-B5I-313,68,52
18-OBR-YTBW-B5I-3130,67,44
18-OBR-YTBW-B5I-3131,45,37
18-OBR-YTBW-B5I-3132,58,40
18-OBR-YTBW-B5I-3133,59,38
18-OBR-YTBW-B5I-3134,91,57
18-OBR-YTBW-B5I-3135,61,44
18-OBR-YTBW-B5I-3136,69,50
18-OBR-YTBW-B5I-3137,49,39
18-OBR-YTBW-B5I-3138,63,44
18-OBR-YTBW-B5I-3139,72,46
18-OBR-YTBW-B5I-314,53,46
18-OBR-YTBW-B5I-3140,59,44
18-OBR-YTBW-B5I-3141,50,32
18-OBR-YTBW-B5I-3142,82,56
18-OBR-YTBW-B5I-3143,51,33
18-OBR-YTBW-B5I-3144,62,42
18-OBR-YTBW-B5I-3145,52,35
18-OBR-YTBW-B5I-3146,60,40
18-OBR-YTBW-B5I-3147,46,40
18-OBR-YTBW-B5I-3148,57,44
18-OBR-YTBW-B5I-3149,47,31
18-OBR-YTBW-B5I-315,44,44
18-OBR-YTBW-B5I-3150,63,41
18-OBR-YTBW-B5I-3151,31,28
18-OBR-YTBW-B5I-3152,47,35
18-OBR-YTBW-B5I-3153,46,28
18-OBR-YTBW-B5I-3154,53,37
18-OBR-YTBW-B5I-3155,57,35
18-OBR-YTBW-B5I-3156,56,49
18-OBR-YTBW-B5I-3157,66,42
18-OBR-YTBW-B5I-3158,51,37
18-OBR-YTBW-B5I-3159,42,34
18-OBR-YTBW-B5I-316,52,41
18-OBR-YTBW-B5I-3160,67,44
18-OBR-YTBW-B5I-317,58,43
18-OBR-YTBW-B5I-318,55,40
18-OBR-YTBW-B5I-319,62,44
18-OBR-YTBW-B5I-320,60,43
18-OBR-YTBW-B5I-3201,62,47
18-OBR-YTBW-B5I-3202,56,43
18-OBR-YTBW-B5I-3203,60,48
18-OBR-YTBW-B5I-3204,63,46
18-OBR-YTBW-B5I-3205,68,47
18-OBR-YTBW-B5I-3206,54,49
18-OBR-YTBW-B5I-3207,62,41
18-OBR-YTBW-B5I-3208,90,51
18-OBR-YTBW-B5I-3209,81,54
18-OBR-YTBW-B5I-321,50,40
18-OBR-YTBW-B5I-3210,67,40
18-OBR-YTBW-B5I-3211,61,38
18-OBR-YTBW-B5I-3212,62,44
18-OBR-YTBW-B5I-3213,69,46
18-OBR-YTBW-B5I-3214,78,60
18-OBR-YTBW-B5I-3215,56,43
18-OBR-YTBW-B5I-3216,54,45
18-OBR-YTBW-B5I-3217,64,55
18-OBR-YTBW-B5I-3218,57,43
18-OBR-YTBW-B5I-3219,66,48
18-OBR-YTBW-B5I-322,49,41
18-OBR-YTBW-B5I-3220,61,42
18-OBR-YTBW-B5I-3221,71,48
18-OBR-YTBW-B5I-3222,76,51
18-OBR-YTBW-B5I-3223,71,40
18-OBR-YTBW-B5I-3224,72,54
18-OBR-YTBW-B5I-3225,69,56
18-OBR-YTBW-B5I-3226,63,45
18-OBR-YTBW-B5I-3227,78,56
18-OBR-YTBW-B5I-3228,58,46
18-OBR-YTBW-B5I-3229,72,50
18-OBR-YTBW-B5I-323,51,40
18-OBR-YTBW-B5I-3230,57,46
18-OBR-YTBW-B5I-3231,64,43
18-OBR-YTBW-B5I-3232,62,42
18-OBR-YTBW-B5I-3233,51,40
18-OBR-YTBW-B5I-3234,67,49
18-OBR-YTBW-B5I-3235,62,46
18-OBR-YTBW-B5I-3236,63,48
18-OBR-YTBW-B5I-3237,58,46
18-OBR-YTBW-B5I-3238,55,39
18-OBR-YTBW-B5I-3239,60,41
18-OBR-YTBW-B5I-324,56,43
18-OBR-YTBW-B5I-3240,62,41
18-OBR-YTBW-B5I-3241,60,36
18-OBR-YTBW-B5I-3242,80,55
18-OBR-YTBW-B5I-3243,64,44
18-OBR-YTBW-B5I-3244,56,52
18-OBR-YTBW-B5I-3245,61,46
18-OBR-YTBW-B5I-3246,55,38
18-OBR-YTBW-B5I-3247,58,45
18-OBR-YTBW-B5I-3248,59,45
18-OBR-YTBW-B5I-3249,57,43
18-OBR-YTBW-B5I-325,54,44
18-OBR-YTBW-B5I-3250,79,46
18-OBR-YTBW-B5I-3251,71,45
18-OBR-YTBW-B5I-3252,53,39
18-OBR-YTBW-B5I-3253,70,43
18-OBR-YTBW-B5I-3254,50,40
18-OBR-YTBW-B5I-3255,73,57
18-OBR-YTBW-B5I-3256,66,48
18-OBR-YTBW-B5I-3257,52,46
18-OBR-YTBW-B5I-3258,67,56
18-OBR-YTBW-B5I-3259,72,56
18-OBR-YTBW-B5I-326,52,40
18-OBR-YTBW-B5I-3260,57,39
18-OBR-YTBW-B5I-327,53,39
18-OBR-YTBW-B5I-328,44,39
18-OBR-YTBW-B5I-329,60,41
18-OBR-YTBW-B5I-330,50,39
18-OBR-YTBW-B5I-3301,56,43
18-OBR-YTBW-B5I-3302,55,40
18-OBR-YTBW-B5I-3303,61,45
18-OBR-YTBW-B5I-3304,52,44
18-OBR-YTBW-B5I-3305,55,48
18-OBR-YTBW-B5I-3306,50,49
18-OBR-YTBW-B5I-3307,63,52
18-OBR-YTBW-B5I-3308,51,45
18-OBR-YTBW-B5I-3309,43,38
18-OBR-YTBW-B5I-331,57,51
18-OBR-YTBW-B5I-3310,59,46
18-OBR-YTBW-B5I-3311,83,43
18-OBR-YTBW-B5I-3312,69,47
18-OBR-YTBW-B5I-3313,64,43
18-OBR-YTBW-B5I-3314,55,38
18-OBR-YTBW-B5I-3315,47,44
18-OBR-YTBW-B5I-3316,55,41
18-OBR-YTBW-B5I-3317,55,43
18-OBR-YTBW-B5I-3318,63,48
18-OBR-YTBW-B5I-3319,61,39
18-OBR-YTBW-B5I-332,51,45
18-OBR-YTBW-B5I-3320,73,44
18-OBR-YTBW-B5I-3321,69,52
18-OBR-YTBW-B5I-3322,59,47
18-OBR-YTBW-B5I-3323,63,48
18-OBR-YTBW-B5I-3324,50,42
18-OBR-YTBW-B5I-3325,44,39
18-OBR-YTBW-B5I-3326,51,43
18-OBR-YTBW-B5I-3327,58,44
18-OBR-YTBW-B5I-3328,55,42
18-OBR-YTBW-B5I-3329,51,45
18-OBR-YTBW-B5I-333,55,42
18-OBR-YTBW-B5I-3330,57,41
18-OBR-YTBW-B5I-3331,41,35
18-OBR-YTBW-B5I-3332,53,44
18-OBR-YTBW-B5I-3333,45,30
18-OBR-YTBW-B5I-3334,52,44
18-OBR-YTBW-B5I-3335,62,48
18-OBR-YTBW-B5I-3336,47,42
18-OBR-YTBW-B5I-3337,54,43
18-OBR-YTBW-B5I-3338,49,40
18-OBR-YTBW-B5I-3339,47,36
18-OBR-YTBW-B5I-334,55,52
18-OBR-YTBW-B5I-3340,52,39
18-OBR-YTBW-B5I-3341,72,44
18-OBR-YTBW-B5I-3342,64,41
18-OBR-YTBW-B5I-3343,56,44
18-OBR-YTBW-B5I-3344,48,40
18-OBR-YTBW-B5I-3345,55,37
18-OBR-YTBW-B5I-3346,47,40
18-OBR-YTBW-B5I-3347,67,45
18-OBR-YTBW-B5I-3348,58,40
18-OBR-YTBW-B5I-3349,72,49
18-OBR-YTBW-B5I-335,63,52
18-OBR-YTBW-B5I-3350,59,44
18-OBR-YTBW-B5I-3351,63,43
18-OBR-YTBW-B5I-3352,59,40
18-OBR-YTBW-B5I-3353,54,33
18-OBR-YTBW-B5I-3354,60,57
18-OBR-YTBW-B5I-3355,56,48
18-OBR-YTBW-B5I-3356,64,50
18-OBR-YTBW-B5I-3357,60,43
18-OBR-YTBW-B5I-3358,50,41
18-OBR-YTBW-B5I-3359,54,47
18-OBR-YTBW-B5I-336,59,46
18-OBR-YTBW-B5I-3360,54,44
18-OBR-YTBW-B5I-337,56,43
18-OBR-YTBW-B5I-338,60,46
18-OBR-YTBW-B5I-339,43,39
18-OBR-YTBW-B5I-340,61,44
18-OBR-YTBW-B5I-3401,56,43
18-OBR-YTBW-B5I-3402,57,44
18-OBR-YTBW-B5I-3403,57,39
18-OBR-YTBW-B5I-3404,65,43
18-OBR-YTBW-B5I-3405,62,42
18-OBR-YTBW-B5I-3406,64,44
18-OBR-YTBW-B5I-3407,48,40
18-OBR-YTBW-B5I-3408,59,43
18-OBR-YTBW-B5I-3409,61,42
18-OBR-YTBW-B5I-341,81,50
18-OBR-YTBW-B5I-3410,68,40
18-OBR-YTBW-B5I-3411,68,44
18-OBR-YTBW-B5I-3412,61,42
18-OBR-YTBW-B5I-3413,80,48
18-OBR-YTBW-B5I-3414,58,38
18-OBR-YTBW-B5I-3415,56,37
18-OBR-YTBW-B5I-3416,55,37
18-OBR-YTBW-B5I-3417,87,51
18-OBR-YTBW-B5I-3418,60,42
18-OBR-YTBW-B5I-3419,59,38
18-OBR-YTBW-B5I-342,56,50
18-OBR-YTBW-B5I-3420,69,49
18-OBR-YTBW-B5I-3421,66,45
18-OBR-YTBW-B5I-3422,56,37
18-OBR-YTBW-B5I-3423,61,39
18-OBR-YTBW-B5I-3424,64,39
18-OBR-YTBW-B5I-3425,66,51
18-OBR-YTBW-B5I-3426,66,54
18-OBR-YTBW-B5I-3427,70,54
18-OBR-YTBW-B5I-3428,61,49
18-OBR-YTBW-B5I-3429,67,50
18-OBR-YTBW-B5I-343,53,46
18-OBR-YTBW-B5I-3430,60,44
18-OBR-YTBW-B5I-3431,57,42
18-OBR-YTBW-B5I-3432,61,42
18-OBR-YTBW-B5I-3433,59,42
18-OBR-YTBW-B5I-3434,68,44
18-OBR-YTBW-B5I-3435,66,43
18-OBR-YTBW-B5I-3436,78,52
18-OBR-YTBW-B5I-3437,56,38
18-OBR-YTBW-B5I-3438,55,43
18-OBR-YTBW-B5I-3439,58,40
18-OBR-YTBW-B5I-344,58,48
18-OBR-YTBW-B5I-3440,61,37
18-OBR-YTBW-B5I-3441,68,46
18-OBR-YTBW-B5I-3442,62,39
18-OBR-YTBW-B5I-3443,63,40
18-OBR-YTBW-B5I-3444,52,35
18-OBR-YTBW-B5I-3445,60,51
18-OBR-YTBW-B5I-3446,59,39
18-OBR-YTBW-B5I-3447,64,45
18-OBR-YTBW-B5I-3448,69,44
18-OBR-YTBW-B5I-3449,57,39
18-OBR-YTBW-B5I-345,49,44
18-OBR-YTBW-B5I-3450,64,50
18-OBR-YTBW-B5I-3451,61,47
18-OBR-YTBW-B5I-3452,63,41
18-OBR-YTBW-B5I-3453,68,50
18-OBR-YTBW-B5I-3454,62,52
18-OBR-YTBW-B5I-3455,61,49
18-OBR-YTBW-B5I-3456,78,48
18-OBR-YTBW-B5I-3457,61,49
18-OBR-YTBW-B5I-3458,55,44
18-OBR-YTBW-B5I-3459,62,39
18-OBR-YTBW-B5I-346,56,42
18-OBR-YTBW-B5I-3460,50,39
18-OBR-YTBW-B5I-347,60,39
18-OBR-YTBW-B5I-348,58,45
18-OBR-YTBW-B5I-349,60,41
18-OBR-YTBW-B5I-350,64,47
18-OBR-YTBW-B5I-3501,66,49
18-OBR-YTBW-B5I-3502,56,41
18-OBR-YTBW-B5I-3503,67,47
18-OBR-YTBW-B5I-3504,78,50
18-OBR-YTBW-B5I-3505,84,52
18-OBR-YTBW-B5I-3506,66,53
18-OBR-YTBW-B5I-3507,67,45
18-OBR-YTBW-B5I-3508,64,43
18-OBR-YTBW-B5I-3509,77,49
18-OBR-YTBW-B5I-351,50,42
18-OBR-YTBW-B5I-3510,62,42
18-OBR-YTBW-B5I-3511,61,44
18-OBR-YTBW-B5I-3512,84,55
18-OBR-YTBW-B5I-3513,91,58
18-OBR-YTBW-B5I-3514,79,53
18-OBR-YTBW-B5I-3515,70,61
18-OBR-YTBW-B5I-3516,61,41
18-OBR-YTBW-B5I-3517,63,42
18-OBR-YTBW-B5I-3518,80,54
18-OBR-YTBW-B5I-3519,64,43
18-OBR-YTBW-B5I-352,52,45
18-OBR-YTBW-B5I-3520,59,42
18-OBR-YTBW-B5I-3521,69,45
18-OBR-YTBW-B5I-3522,50,40
18-OBR-YTBW-B5I-3523,74,45
18-OBR-YTBW-B5I-3524,60,55
18-OBR-YTBW-B5I-3525,63,52
18-OBR-YTBW-B5I-3526,60,47
18-OBR-YTBW-B5I-3527,74,56
18-OBR-YTBW-B5I-3528,68,53
18-OBR-YTBW-B5I-3529,81,51
18-OBR-YTBW-B5I-353,51,44
18-OBR-YTBW-B5I-3530,73,51
18-OBR-YTBW-B5I-3531,63,44
18-OBR-YTBW-B5I-3532,59,44
18-OBR-YTBW-B5I-3533,57,45
18-OBR-YTBW-B5I-3534,72,53
18-OBR-YTBW-B5I-3535,70,54
18-OBR-YTBW-B5I-3536,64,52
18-OBR-YTBW-B5I-3537,65,52
18-OBR-YTBW-B5I-3538,57,40
18-OBR-YTBW-B5I-3539,62,43
18-OBR-YTBW-B5I-354,64,47
18-OBR-YTBW-B5I-3540,78,47
18-OBR-YTBW-B5I-3541,82,56
18-OBR-YTBW-B5I-3542,83,50
18-OBR-YTBW-B5I-3543,66,51
18-OBR-YTBW-B5I-3544,76,53
18-OBR-YTBW-B5I-3545,60,50
18-OBR-YTBW-B5I-3546,71,51
18-OBR-YTBW-B5I-3547,68,56
18-OBR-YTBW-B5I-3548,67,54
18-OBR-YTBW-B5I-3549,75,46
18-OBR-YTBW-B5I-355,59,46
18-OBR-YTBW-B5I-3550,82,53
18-OBR-YTBW-B5I-3551,58,45
18-OBR-YTBW-B5I-3552,63,46
18-OBR-YTBW-B5I-3553,72,54
18-OBR-YTBW-B5I-3554,71,54
18-OBR-YTBW-B5I-3555,72,59
18-OBR-YTBW-B5I-3556,59,45
18-OBR-YTBW-B5I-3557,72,49
18-OBR-YTBW-B5I-3558,56,43
18-OBR-YTBW-B5I-3559,63,47
18-OBR-YTBW-B5I-356,56,41
18-OBR-YTBW-B5I-3560,76,49
18-OBR-YTBW-B5I-357,54,40
18-OBR-YTBW-B5I-358,55,40
18-OBR-YTBW-B5I-359,60,51
18-OBR-YTBW-B5I-360,57,46
18-OBR-YTBW-B5I-3601,63,46
18-OBR-YTBW-B5I-3602,56,43
18-OBR-YTBW-B5I-3603,66,51
18-OBR-YTBW-B5I-3604,63,50
18-OBR-YTBW-B5I-3605,64,54
18-OBR-YTBW-B5I-3606,56,47
18-OBR-YTBW-B5I-3607,55,41
18-OBR-YTBW-B5I-3608,59,47
18-OBR-YTBW-B5I-3609,62,52
18-OBR-YTBW-B5I-3610,55,40
18-OBR-YTBW-B5I-3611,58,44
18-OBR-YTBW-B5I-3612,55,42
18-OBR-YTBW-B5I-3613,60,50
18-OBR-YTBW-B5I-3614,87,56
18-OBR-YTBW-B5I-3615,83,49
18-OBR-YTBW-B5I-3616,59,37
18-OBR-YTBW-B5I-3617,56,42
18-OBR-YTBW-B5I-3618,71,46
18-OBR-YTBW-B5I-3619,70,46
18-OBR-YTBW-B5I-3620,74,46
18-OBR-YTBW-B5I-3621,53,28
18-OBR-YTBW-B5I-3622,70,43
18-OBR-YTBW-B5I-3623,70,45
18-OBR-YTBW-B5I-3624,55,50
18-OBR-YTBW-B5I-3625,50,43
18-OBR-YTBW-B5I-3626,59,43
18-OBR-YTBW-B5I-3627,52,45
18-OBR-YTBW-B5I-3628,54,49
18-OBR-YTBW-B5I-3629,48,43
18-OBR-YTBW-B5I-3630,62,48
18-OBR-YTBW-B5I-3631,55,42
18-OBR-YTBW-B5I-3632,51,45
18-OBR-YTBW-B5I-3633,50,46
18-OBR-YTBW-B5I-3634,65,47
18-OBR-YTBW-B5I-3635,52,42
18-OBR-YTBW-B5I-3636,54,48
18-OBR-YTBW-B5I-3637,78,53
18-OBR-YTBW-B5I-3638,51,38
18-OBR-YTBW-B5I-3639,56,44
18-OBR-YTBW-B5I-3640,62,43
18-OBR-YTBW-B5I-3641,61,48
18-OBR-YTBW-B5I-3642,89,59
18-OBR-YTBW-B5I-3643,58,43
18-OBR-YTBW-B5I-3644,61,45
18-OBR-YTBW-B5I-3645,66,50
18-OBR-YTBW-B5I-3646,58,44
18-OBR-YTBW-B5I-3647,80,57
18-OBR-YTBW-B5I-3648,67,48
18-OBR-YTBW-B5I-3649,67,43
18-OBR-YTBW-B5I-3650,57,40
18-OBR-YTBW-B5I-3651,99,60
18-OBR-YTBW-B5I-3652,72,48
18-OBR-YTBW-B5I-3653,55,45
18-OBR-YTBW-B5I-3654,70,51
18-OBR-YTBW-B5I-3655,81,54
18-OBR-YTBW-B5I-3656,59,47
18-OBR-YTBW-B5I-3657,60,47
18-OBR-YTBW-B5I-3658,61,49
18-OBR-YTBW-B5I-3659,58,48
18-OBR-YTBW-B5I-3660,84,55
18-OBR-YTBW-B5I-3701,66,54
18-OBR-YTBW-B5I-3702,63,53
18-OBR-YTBW-B5I-3703,66,52
18-OBR-YTBW-B5I-3704,68,56
18-OBR-YTBW-B5I-3705,74,58
18-OBR-YTBW-B5I-3706,71,59
18-OBR-YTBW-B5I-3707,60,52
18-OBR-YTBW-B5I-3708,78,52
18-OBR-YTBW-B5I-3709,64,50
18-OBR-YTBW-B5I-3710,60,50
18-OBR-YTBW-B5I-3711,62,49
18-OBR-YTBW-B5I-3712,67,49
18-OBR-YTBW-B5I-3713,70,60
18-OBR-YTBW-B5I-3714,71,60
18-OBR-YTBW-B5I-3715,63,55
18-OBR-YTBW-B5I-3716,58,54
18-OBR-YTBW-B5I-3717,58,51
18-OBR-YTBW-B5I-3718,66,53
18-OBR-YTBW-B5I-3719,80,54
18-OBR-YTBW-B5I-3720,94,66
18-OBR-YTBW-B5I-3721,64,48
18-OBR-YTBW-B5I-3722,79,58
18-OBR-YTBW-B5I-3723,70,54
18-OBR-YTBW-B5I-3724,68,55
18-OBR-YTBW-B5I-3725,84,60
18-OBR-YTBW-B5I-3726,84,69
18-OBR-YTBW-B5I-3727,73,62
18-OBR-YTBW-B5I-3728,71,52
18-OBR-YTBW-B5I-3729,62,49
18-OBR-YTBW-B5I-3730,69,55
18-OBR-YTBW-B5I-3731,64,49
18-OBR-YTBW-B5I-3732,55,52
18-OBR-YTBW-B5I-3733,57,44
18-OBR-YTBW-B5I-3734,60,49
18-OBR-YTBW-B5I-3735,58,44
18-OBR-YTBW-B5I-3736,52,50
18-OBR-YTBW-B5I-3737,66,47
18-OBR-YTBW-B5I-3738,70,55
18-OBR-YTBW-B5I-3739,76,50
18-OBR-YTBW-B5I-3740,62,48
18-OBR-YTBW-B5I-3741,59,50
18-OBR-YTBW-B5I-3742,67,54
18-OBR-YTBW-B5I-3743,67,53
18-OBR-YTBW-B5I-3744,67,62
18-OBR-YTBW-B5I-3745,71,55
18-OBR-YTBW-B5I-3746,65,54
18-OBR-YTBW-B5I-3747,77,58
18-OBR-YTBW-B5I-3748,77,59
18-OBR-YTBW-B5I-3749,67,57
18-OBR-YTBW-B5I-3750,75,56
18-OBR-YTBW-B5I-3751,72,56
18-OBR-YTBW-B5I-3752,97,65
18-OBR-YTBW-B5I-3753,83,57
18-OBR-YTBW-B5I-3754,68,54
18-OBR-YTBW-B5I-3755,70,58
18-OBR-YTBW-B5I-3756,74,57
18-OBR-YTBW-B5I-3757,71,49
18-OBR-YTBW-B5I-3758,76,51
18-OBR-YTBW-B5I-3759,58,52
18-OBR-YTBW-B5I-3760,64,52
18-OBR-YTBW-B5I-3801,70,51
18-OBR-YTBW-B5I-3802,58,46
18-OBR-YTBW-B5I-3803,70,55
18-OBR-YTBW-B5I-3804,76,61
18-OBR-YTBW-B5I-3805,89,59
18-OBR-YTBW-B5I-3806,67,56
18-OBR-YTBW-B5I-3807,68,58
18-OBR-YTBW-B5I-3808,74,58
18-OBR-YTBW-B5I-3809,72,59
18-OBR-YTBW-B5I-3810,73,55
18-OBR-YTBW-B5I-3811,82,59
18-OBR-YTBW-B5I-3812,72,60
18-OBR-YTBW-B5I-3813,79,63
18-OBR-YTBW-B5I-3814,78,61
18-OBR-YTBW-B5I-3815,70,55
18-OBR-YTBW-B5I-3816,69,57
18-OBR-YTBW-B5I-3817,60,59
18-OBR-YTBW-B5I-3818,61,62
18-OBR-YTBW-B5I-3819,60,58
18-OBR-YTBW-B5I-3820,74,56
18-OBR-YTBW-B5I-3821,60,47
18-OBR-YTBW-B5I-3822,67,46
18-OBR-YTBW-B5I-3823,77,54
18-OBR-YTBW-B5I-3824,72,64
18-OBR-YTBW-B5I-3825,77,59
18-OBR-YTBW-B5I-3826,84,66
18-OBR-YTBW-B5I-3827,86,50
18-OBR-YTBW-B5I-3828,84,51
18-OBR-YTBW-B5I-3829,68,54
18-OBR-YTBW-B5I-3830,80,54
18-OBR-YTBW-B5I-3831,74,53
18-OBR-YTBW-B5I-3832,62,53
18-OBR-YTBW-B5I-3833,65,51
18-OBR-YTBW-B5I-3834,71,49
18-OBR-YTBW-B5I-3835,82,66
18-OBR-YTBW-B5I-3836,56,52
18-OBR-YTBW-B5I-3837,68,56
18-OBR-YTBW-B5I-3838,64,48
18-OBR-YTBW-B5I-3839,82,58
18-OBR-YTBW-B5I-3840,68,58
18-OBR-YTBW-B5I-3841,75,59
18-OBR-YTBW-B5I-3842,71,52
18-OBR-YTBW-B5I-3843,70,57
18-OBR-YTBW-B5I-3844,73,58
18-OBR-YTBW-B5I-3845,72,59
18-OBR-YTBW-B5I-3846,71,57
18-OBR-YTBW-B5I-3847,60,57
18-OBR-YTBW-B5I-3848,75,62
18-OBR-YTBW-B5I-3849,87,66
18-OBR-YTBW-B5I-3850,86,61
18-OBR-YTBW-B5I-3851,74,55
18-OBR-YTBW-B5I-3852,62,49
