Plot_ID,Median,Mode
18-OBR-YTBW-B5I-2916,27,27
18-OBR-YTBW-B5I-2917,26,27
18-OBR-YTBW-B5I-2918,27,27
18-OBR-YTBW-B5I-2919,26,26
18-OBR-YTBW-B5I-2920,26,27
18-OBR-YTBW-B5I-2921,30,29
18-OBR-YTBW-B5I-2922,31,32
18-OBR-YTBW-B5I-2923,33,34
18-OBR-YTBW-B5I-2924,34,32
18-OBR-YTBW-B5I-2925,39,38
18-OBR-YTBW-B5I-2926,40,39
18-OBR-YTBW-B5I-2927,41,37
18-OBR-YTBW-B5I-2928,43,41
18-OBR-YTBW-B5I-2929,45,45
18-OBR-YTBW-B5I-2930,43,42
18-OBR-YTBW-B5I-2931,47,41
18-OBR-YTBW-B5I-2932,48,46
18-OBR-YTBW-B5I-2933,43,42
18-OBR-YTBW-B5I-2934,44,42
18-OBR-YTBW-B5I-2935,44,44
18-OBR-YTBW-B5I-2936,37,39
18-OBR-YTBW-B5I-2937,36,35
18-OBR-YTBW-B5I-2938,32,31
18-OBR-YTBW-B5I-2939,32,31
18-OBR-YTBW-B5I-2940,29,30
18-OBR-YTBW-B5I-2941,28,28
18-OBR-YTBW-B5I-2942,27,28
18-OBR-YTBW-B5I-2943,27,26
18-OBR-YTBW-B5I-2944,27,27
18-OBR-YTBW-B5I-2945,26,26
18-OBR-YTBW-B5I-2946,28,29
18-OBR-YTBW-B5I-2947,28,28
18-OBR-YTBW-B5I-2948,27,27
18-OBR-YTBW-B5I-2949,29,28
18-OBR-YTBW-B5I-2950,31,29
18-OBR-YTBW-B5I-2951,32,32
18-OBR-YTBW-B5I-2952,32,31
18-OBR-YTBW-B5I-2953,35,35
18-OBR-YTBW-B5I-2954,36,35
18-OBR-YTBW-B5I-2955,37,36
18-OBR-YTBW-B5I-2956,43,41
18-OBR-YTBW-B5I-2957,42,38
18-OBR-YTBW-B5I-2958,46,45
18-OBR-YTBW-B5I-2959,44,43
18-OBR-YTBW-B5I-2960,46,44
18-OBR-YTBW-B5I-3001,53,52
18-OBR-YTBW-B5I-3002,52,52
18-OBR-YTBW-B5I-3003,53,50
18-OBR-YTBW-B5I-3004,48,45
18-OBR-YTBW-B5I-3005,49,44
18-OBR-YTBW-B5I-3006,42,41
18-OBR-YTBW-B5I-3007,41,39
18-OBR-YTBW-B5I-3008,39,40
18-OBR-YTBW-B5I-3009,37,33
18-OBR-YTBW-B5I-301,40,41
18-OBR-YTBW-B5I-3010,34,32
18-OBR-YTBW-B5I-3011,35,37
18-OBR-YTBW-B5I-3012,32,30
18-OBR-YTBW-B5I-3013,32,34
18-OBR-YTBW-B5I-3014,31,30
18-OBR-YTBW-B5I-3015,34,32
18-OBR-YTBW-B5I-3016,49,51
18-OBR-YTBW-B5I-3017,49,52
18-OBR-YTBW-B5I-3018,52,55
18-OBR-YTBW-B5I-3019,49,51
18-OBR-YTBW-B5I-302,37,37
18-OBR-YTBW-B5I-3020,51,53
18-OBR-YTBW-B5I-3021,52,54
18-OBR-YTBW-B5I-3022,53,55
18-OBR-YTBW-B5I-3023,57,58
18-OBR-YTBW-B5I-3024,53,49
18-OBR-YTBW-B5I-3025,53,52
18-OBR-YTBW-B5I-3026,54,54
18-OBR-YTBW-B5I-3027,64,62
18-OBR-YTBW-B5I-3028,59,58
18-OBR-YTBW-B5I-3029,58,55
18-OBR-YTBW-B5I-303,41,40
18-OBR-YTBW-B5I-3030,59,57
18-OBR-YTBW-B5I-3031,73,69
18-OBR-YTBW-B5I-3032,64,59
18-OBR-YTBW-B5I-3033,63,62
18-OBR-YTBW-B5I-3034,71,71
18-OBR-YTBW-B5I-3035,60,59
18-OBR-YTBW-B5I-3036,65,61
18-OBR-YTBW-B5I-3037,67,56
18-OBR-YTBW-B5I-3038,61,54
18-OBR-YTBW-B5I-3039,67,66
18-OBR-YTBW-B5I-304,41,38
18-OBR-YTBW-B5I-3040,65,62
18-OBR-YTBW-B5I-3041,57,54
18-OBR-YTBW-B5I-3042,52,51
18-OBR-YTBW-B5I-3043,59,58
18-OBR-YTBW-B5I-3044,60,62
18-OBR-YTBW-B5I-3045,66,67
18-OBR-YTBW-B5I-3046,82,78
18-OBR-YTBW-B5I-3047,77,73
18-OBR-YTBW-B5I-3048,79,78
18-OBR-YTBW-B5I-3049,78,74
18-OBR-YTBW-B5I-305,39,38
18-OBR-YTBW-B5I-3050,87,79
18-OBR-YTBW-B5I-3051,79,78
18-OBR-YTBW-B5I-3052,82,79
18-OBR-YTBW-B5I-3053,82,78
18-OBR-YTBW-B5I-3054,80,78
18-OBR-YTBW-B5I-3055,79,79
18-OBR-YTBW-B5I-3056,73,69
18-OBR-YTBW-B5I-3057,75,69
18-OBR-YTBW-B5I-3058,73,71
18-OBR-YTBW-B5I-3059,70,68
18-OBR-YTBW-B5I-306,42,43
18-OBR-YTBW-B5I-3060,73,70
18-OBR-YTBW-B5I-307,38,37
18-OBR-YTBW-B5I-308,42,38
18-OBR-YTBW-B5I-309,41,41
18-OBR-YTBW-B5I-310,42,42
18-OBR-YTBW-B5I-3101,70,66
18-OBR-YTBW-B5I-3102,73,73
18-OBR-YTBW-B5I-3103,75,73
18-OBR-YTBW-B5I-3104,73,70
18-OBR-YTBW-B5I-3105,74,67
18-OBR-YTBW-B5I-3106,77,76
18-OBR-YTBW-B5I-3107,77,78
18-OBR-YTBW-B5I-3108,84,77
18-OBR-YTBW-B5I-3109,82,73
18-OBR-YTBW-B5I-311,43,42
18-OBR-YTBW-B5I-3110,83,75
18-OBR-YTBW-B5I-3111,96,94
18-OBR-YTBW-B5I-3112,83,78
18-OBR-YTBW-B5I-3113,75,71
18-OBR-YTBW-B5I-3114,97,87
18-OBR-YTBW-B5I-3115,88,78
18-OBR-YTBW-B5I-3116,82,76
18-OBR-YTBW-B5I-3117,83,82
18-OBR-YTBW-B5I-3118,89,83
18-OBR-YTBW-B5I-3119,82,82
18-OBR-YTBW-B5I-312,47,48
18-OBR-YTBW-B5I-3120,83,81
18-OBR-YTBW-B5I-3121,81,77
18-OBR-YTBW-B5I-3122,77,76
18-OBR-YTBW-B5I-3123,79,78
18-OBR-YTBW-B5I-3124,82,76
18-OBR-YTBW-B5I-3125,77,82
18-OBR-YTBW-B5I-3126,71,73
18-OBR-YTBW-B5I-3127,69,69
18-OBR-YTBW-B5I-3128,79,72
18-OBR-YTBW-B5I-3129,71,69
18-OBR-YTBW-B5I-313,47,47
18-OBR-YTBW-B5I-3130,67,63
18-OBR-YTBW-B5I-3131,65,63
18-OBR-YTBW-B5I-3132,67,64
18-OBR-YTBW-B5I-3133,71,68
18-OBR-YTBW-B5I-3134,78,79
18-OBR-YTBW-B5I-3135,68,68
18-OBR-YTBW-B5I-3136,75,72
18-OBR-YTBW-B5I-3137,70,68
18-OBR-YTBW-B5I-3138,77,73
18-OBR-YTBW-B5I-3139,90,80
18-OBR-YTBW-B5I-314,46,46
18-OBR-YTBW-B5I-3140,82,78
18-OBR-YTBW-B5I-3141,76,75
18-OBR-YTBW-B5I-3142,93,86
18-OBR-YTBW-B5I-3143,80,74
18-OBR-YTBW-B5I-3144,82,79
18-OBR-YTBW-B5I-3145,79,76
18-OBR-YTBW-B5I-3146,80,78
18-OBR-YTBW-B5I-3147,78,78
18-OBR-YTBW-B5I-3148,84,82
18-OBR-YTBW-B5I-3149,80,78
18-OBR-YTBW-B5I-315,51,52
18-OBR-YTBW-B5I-3150,81,77
18-OBR-YTBW-B5I-3151,78,79
18-OBR-YTBW-B5I-3152,76,73
18-OBR-YTBW-B5I-3153,70,68
18-OBR-YTBW-B5I-3154,76,75
18-OBR-YTBW-B5I-3155,69,69
18-OBR-YTBW-B5I-3156,74,71
18-OBR-YTBW-B5I-3157,69,65
18-OBR-YTBW-B5I-3158,66,66
18-OBR-YTBW-B5I-3159,64,63
18-OBR-YTBW-B5I-316,45,45
18-OBR-YTBW-B5I-3160,68,64
18-OBR-YTBW-B5I-317,44,44
18-OBR-YTBW-B5I-318,44,44
18-OBR-YTBW-B5I-319,43,43
18-OBR-YTBW-B5I-320,42,43
18-OBR-YTBW-B5I-3201,64,63
18-OBR-YTBW-B5I-3202,65,65
18-OBR-YTBW-B5I-3203,66,62
18-OBR-YTBW-B5I-3204,68,70
18-OBR-YTBW-B5I-3205,69,68
18-OBR-YTBW-B5I-3206,71,69
18-OBR-YTBW-B5I-3207,72,73
18-OBR-YTBW-B5I-3208,75,68
18-OBR-YTBW-B5I-3209,70,66
18-OBR-YTBW-B5I-321,39,40
18-OBR-YTBW-B5I-3210,70,68
18-OBR-YTBW-B5I-3211,71,67
18-OBR-YTBW-B5I-3212,73,72
18-OBR-YTBW-B5I-3213,73,69
18-OBR-YTBW-B5I-3214,79,73
18-OBR-YTBW-B5I-3215,73,70
18-OBR-YTBW-B5I-3216,76,76
18-OBR-YTBW-B5I-3217,81,75
18-OBR-YTBW-B5I-3218,75,77
18-OBR-YTBW-B5I-3219,80,79
18-OBR-YTBW-B5I-322,41,40
18-OBR-YTBW-B5I-3220,74,74
18-OBR-YTBW-B5I-3221,76,72
18-OBR-YTBW-B5I-3222,82,80
18-OBR-YTBW-B5I-3223,73,67
18-OBR-YTBW-B5I-3224,74,66
18-OBR-YTBW-B5I-3225,77,77
18-OBR-YTBW-B5I-3226,68,66
18-OBR-YTBW-B5I-3227,72,68
18-OBR-YTBW-B5I-3228,65,63
18-OBR-YTBW-B5I-3229,70,64
18-OBR-YTBW-B5I-323,41,39
18-OBR-YTBW-B5I-3230,63,61
18-OBR-YTBW-B5I-3231,66,65
18-OBR-YTBW-B5I-3232,61,58
18-OBR-YTBW-B5I-3233,61,61
18-OBR-YTBW-B5I-3234,64,64
18-OBR-YTBW-B5I-3235,64,64
18-OBR-YTBW-B5I-3236,70,68
18-OBR-YTBW-B5I-3237,70,69
18-OBR-YTBW-B5I-3238,71,68
18-OBR-YTBW-B5I-3239,70,68
18-OBR-YTBW-B5I-324,40,38
18-OBR-YTBW-B5I-3240,75,71
18-OBR-YTBW-B5I-3241,75,73
18-OBR-YTBW-B5I-3242,82,79
18-OBR-YTBW-B5I-3243,74,74
18-OBR-YTBW-B5I-3244,74,71
18-OBR-YTBW-B5I-3245,76,76
18-OBR-YTBW-B5I-3246,72,70
18-OBR-YTBW-B5I-3247,78,80
18-OBR-YTBW-B5I-3248,75,74
18-OBR-YTBW-B5I-3249,74,70
18-OBR-YTBW-B5I-325,39,37
18-OBR-YTBW-B5I-3250,79,72
18-OBR-YTBW-B5I-3251,78,75
18-OBR-YTBW-B5I-3252,70,69
18-OBR-YTBW-B5I-3253,74,72
18-OBR-YTBW-B5I-3254,68,67
18-OBR-YTBW-B5I-3255,69,68
18-OBR-YTBW-B5I-3256,64,64
18-OBR-YTBW-B5I-3257,64,65
18-OBR-YTBW-B5I-3258,64,61
18-OBR-YTBW-B5I-3259,66,62
18-OBR-YTBW-B5I-326,40,40
18-OBR-YTBW-B5I-3260,58,60
18-OBR-YTBW-B5I-327,39,38
18-OBR-YTBW-B5I-328,39,42
18-OBR-YTBW-B5I-329,39,37
18-OBR-YTBW-B5I-330,38,37
18-OBR-YTBW-B5I-3301,59,58
18-OBR-YTBW-B5I-3302,65,62
18-OBR-YTBW-B5I-3303,66,66
18-OBR-YTBW-B5I-3304,59,60
18-OBR-YTBW-B5I-3305,62,62
18-OBR-YTBW-B5I-3306,66,66
18-OBR-YTBW-B5I-3307,71,70
18-OBR-YTBW-B5I-3308,71,69
18-OBR-YTBW-B5I-3309,72,70
18-OBR-YTBW-B5I-331,38,37
18-OBR-YTBW-B5I-3310,76,73
18-OBR-YTBW-B5I-3311,81,71
18-OBR-YTBW-B5I-3312,78,74
18-OBR-YTBW-B5I-3313,74,67
18-OBR-YTBW-B5I-3314,72,69
18-OBR-YTBW-B5I-3315,71,69
18-OBR-YTBW-B5I-3316,71,68
18-OBR-YTBW-B5I-3317,73,70
18-OBR-YTBW-B5I-3318,75,74
18-OBR-YTBW-B5I-3319,73,74
18-OBR-YTBW-B5I-332,42,45
18-OBR-YTBW-B5I-3320,72,69
18-OBR-YTBW-B5I-3321,74,72
18-OBR-YTBW-B5I-3322,70,68
18-OBR-YTBW-B5I-3323,71,70
18-OBR-YTBW-B5I-3324,70,65
18-OBR-YTBW-B5I-3325,64,64
18-OBR-YTBW-B5I-3326,63,63
18-OBR-YTBW-B5I-3327,62,61
18-OBR-YTBW-B5I-3328,64,63
18-OBR-YTBW-B5I-3329,65,65
18-OBR-YTBW-B5I-333,38,38
18-OBR-YTBW-B5I-3330,61,62
18-OBR-YTBW-B5I-3331,58,59
18-OBR-YTBW-B5I-3332,67,66
18-OBR-YTBW-B5I-3333,63,61
18-OBR-YTBW-B5I-3334,65,65
18-OBR-YTBW-B5I-3335,65,62
18-OBR-YTBW-B5I-3336,65,65
18-OBR-YTBW-B5I-3337,69,67
18-OBR-YTBW-B5I-3338,62,61
18-OBR-YTBW-B5I-3339,64,61
18-OBR-YTBW-B5I-334,39,38
18-OBR-YTBW-B5I-3340,67,63
18-OBR-YTBW-B5I-3341,75,71
18-OBR-YTBW-B5I-3342,73,69
18-OBR-YTBW-B5I-3343,70,67
18-OBR-YTBW-B5I-3344,69,68
18-OBR-YTBW-B5I-3345,71,70
18-OBR-YTBW-B5I-3346,67,65
18-OBR-YTBW-B5I-3347,73,71
18-OBR-YTBW-B5I-3348,68,65
18-OBR-YTBW-B5I-3349,70,67
18-OBR-YTBW-B5I-335,41,38
18-OBR-YTBW-B5I-3350,70,69
18-OBR-YTBW-B5I-3351,75,74
18-OBR-YTBW-B5I-3352,70,67
18-OBR-YTBW-B5I-3353,65,63
18-OBR-YTBW-B5I-3354,70,70
18-OBR-YTBW-B5I-3355,65,64
18-OBR-YTBW-B5I-3356,67,65
18-OBR-YTBW-B5I-3357,63,61
18-OBR-YTBW-B5I-3358,64,65
18-OBR-YTBW-B5I-3359,65,66
18-OBR-YTBW-B5I-336,38,37
18-OBR-YTBW-B5I-3360,62,61
18-OBR-YTBW-B5I-337,39,38
18-OBR-YTBW-B5I-338,40,38
18-OBR-YTBW-B5I-339,39,40
18-OBR-YTBW-B5I-340,40,42
18-OBR-YTBW-B5I-3401,64,61
18-OBR-YTBW-B5I-3402,66,62
18-OBR-YTBW-B5I-3403,67,63
18-OBR-YTBW-B5I-3404,67,63
18-OBR-YTBW-B5I-3405,64,59
18-OBR-YTBW-B5I-3406,66,63
18-OBR-YTBW-B5I-3407,66,65
18-OBR-YTBW-B5I-3408,66,66
18-OBR-YTBW-B5I-3409,65,62
18-OBR-YTBW-B5I-341,45,43
18-OBR-YTBW-B5I-3410,67,64
18-OBR-YTBW-B5I-3411,70,65
18-OBR-YTBW-B5I-3412,67,64
18-OBR-YTBW-B5I-3413,72,68
18-OBR-YTBW-B5I-3414,63,63
18-OBR-YTBW-B5I-3415,67,66
18-OBR-YTBW-B5I-3416,63,61
18-OBR-YTBW-B5I-3417,74,72
18-OBR-YTBW-B5I-3418,66,67
18-OBR-YTBW-B5I-3419,65,63
18-OBR-YTBW-B5I-342,46,45
18-OBR-YTBW-B5I-3420,66,62
18-OBR-YTBW-B5I-3421,67,64
18-OBR-YTBW-B5I-3422,67,65
18-OBR-YTBW-B5I-3423,66,65
18-OBR-YTBW-B5I-3424,65,60
18-OBR-YTBW-B5I-3425,66,63
18-OBR-YTBW-B5I-3426,67,64
18-OBR-YTBW-B5I-3427,66,63
18-OBR-YTBW-B5I-3428,66,65
18-OBR-YTBW-B5I-3429,66,67
18-OBR-YTBW-B5I-343,43,45
18-OBR-YTBW-B5I-3430,64,62
18-OBR-YTBW-B5I-3431,64,62
18-OBR-YTBW-B5I-3432,65,64
18-OBR-YTBW-B5I-3433,67,66
18-OBR-YTBW-B5I-3434,68,67
18-OBR-YTBW-B5I-3435,66,66
18-OBR-YTBW-B5I-3436,72,69
18-OBR-YTBW-B5I-3437,67,68
18-OBR-YTBW-B5I-3438,66,64
18-OBR-YTBW-B5I-3439,64,64
18-OBR-YTBW-B5I-344,48,46
18-OBR-YTBW-B5I-3440,70,66
18-OBR-YTBW-B5I-3441,70,69
18-OBR-YTBW-B5I-3442,65,63
18-OBR-YTBW-B5I-3443,65,64
18-OBR-YTBW-B5I-3444,65,63
18-OBR-YTBW-B5I-3445,67,67
18-OBR-YTBW-B5I-3446,73,69
18-OBR-YTBW-B5I-3447,69,65
18-OBR-YTBW-B5I-3448,72,69
18-OBR-YTBW-B5I-3449,68,67
18-OBR-YTBW-B5I-345,44,42
18-OBR-YTBW-B5I-3450,71,69
18-OBR-YTBW-B5I-3451,72,68
18-OBR-YTBW-B5I-3452,65,62
18-OBR-YTBW-B5I-3453,66,63
18-OBR-YTBW-B5I-3454,72,69
18-OBR-YTBW-B5I-3455,68,68
18-OBR-YTBW-B5I-3456,70,61
18-OBR-YTBW-B5I-3457,67,65
18-OBR-YTBW-B5I-3458,67,67
18-OBR-YTBW-B5I-3459,69,68
18-OBR-YTBW-B5I-346,45,44
18-OBR-YTBW-B5I-3460,64,64
18-OBR-YTBW-B5I-347,41,38
18-OBR-YTBW-B5I-348,41,40
18-OBR-YTBW-B5I-349,41,40
18-OBR-YTBW-B5I-350,41,41
18-OBR-YTBW-B5I-3501,66,66
18-OBR-YTBW-B5I-3502,64,63
18-OBR-YTBW-B5I-3503,67,66
18-OBR-YTBW-B5I-3504,63,62
18-OBR-YTBW-B5I-3505,66,63
18-OBR-YTBW-B5I-3506,66,67
18-OBR-YTBW-B5I-3507,69,68
18-OBR-YTBW-B5I-3508,69,69
18-OBR-YTBW-B5I-3509,74,70
18-OBR-YTBW-B5I-351,40,41
18-OBR-YTBW-B5I-3510,70,67
18-OBR-YTBW-B5I-3511,72,70
18-OBR-YTBW-B5I-3512,74,71
18-OBR-YTBW-B5I-3513,74,70
18-OBR-YTBW-B5I-3514,71,70
18-OBR-YTBW-B5I-3515,74,71
18-OBR-YTBW-B5I-3516,74,72
18-OBR-YTBW-B5I-3517,70,68
18-OBR-YTBW-B5I-3518,79,76
18-OBR-YTBW-B5I-3519,75,74
18-OBR-YTBW-B5I-352,41,41
18-OBR-YTBW-B5I-3520,75,70
18-OBR-YTBW-B5I-3521,74,72
18-OBR-YTBW-B5I-3522,69,68
18-OBR-YTBW-B5I-3523,73,71
18-OBR-YTBW-B5I-3524,71,70
18-OBR-YTBW-B5I-3525,68,68
18-OBR-YTBW-B5I-3526,65,67
18-OBR-YTBW-B5I-3527,68,63
18-OBR-YTBW-B5I-3528,64,61
18-OBR-YTBW-B5I-3529,67,61
18-OBR-YTBW-B5I-353,37,36
18-OBR-YTBW-B5I-3530,68,66
18-OBR-YTBW-B5I-3531,67,64
18-OBR-YTBW-B5I-3532,65,63
18-OBR-YTBW-B5I-3533,65,64
18-OBR-YTBW-B5I-3534,68,66
18-OBR-YTBW-B5I-3535,65,66
18-OBR-YTBW-B5I-3536,68,68
18-OBR-YTBW-B5I-3537,74,74
18-OBR-YTBW-B5I-3538,72,73
18-OBR-YTBW-B5I-3539,73,71
18-OBR-YTBW-B5I-354,39,38
18-OBR-YTBW-B5I-3540,75,69
18-OBR-YTBW-B5I-3541,76,74
18-OBR-YTBW-B5I-3542,75,75
18-OBR-YTBW-B5I-3543,75,73
18-OBR-YTBW-B5I-3544,75,74
18-OBR-YTBW-B5I-3545,74,75
18-OBR-YTBW-B5I-3546,77,73
18-OBR-YTBW-B5I-3547,73,72
18-OBR-YTBW-B5I-3548,75,72
18-OBR-YTBW-B5I-3549,75,74
18-OBR-YTBW-B5I-355,36,35
18-OBR-YTBW-B5I-3550,81,75
18-OBR-YTBW-B5I-3551,74,71
18-OBR-YTBW-B5I-3552,70,69
18-OBR-YTBW-B5I-3553,73,70
18-OBR-YTBW-B5I-3554,74,74
18-OBR-YTBW-B5I-3555,73,72
18-OBR-YTBW-B5I-3556,68,65
18-OBR-YTBW-B5I-3557,73,72
18-OBR-YTBW-B5I-3558,68,65
18-OBR-YTBW-B5I-3559,69,68
18-OBR-YTBW-B5I-356,39,37
18-OBR-YTBW-B5I-3560,75,72
18-OBR-YTBW-B5I-357,36,36
18-OBR-YTBW-B5I-358,41,40
18-OBR-YTBW-B5I-359,40,41
18-OBR-YTBW-B5I-360,40,41
18-OBR-YTBW-B5I-3601,71,68
18-OBR-YTBW-B5I-3602,71,69
18-OBR-YTBW-B5I-3603,75,72
18-OBR-YTBW-B5I-3604,71,70
18-OBR-YTBW-B5I-3605,74,73
18-OBR-YTBW-B5I-3606,75,76
18-OBR-YTBW-B5I-3607,76,73
18-OBR-YTBW-B5I-3608,76,76
18-OBR-YTBW-B5I-3609,77,75
18-OBR-YTBW-B5I-3610,77,73
18-OBR-YTBW-B5I-3611,78,74
18-OBR-YTBW-B5I-3612,76,75
18-OBR-YTBW-B5I-3613,76,73
18-OBR-YTBW-B5I-3614,84,75
18-OBR-YTBW-B5I-3615,82,76
18-OBR-YTBW-B5I-3616,78,70
18-OBR-YTBW-B5I-3617,79,77
18-OBR-YTBW-B5I-3618,79,77
18-OBR-YTBW-B5I-3619,76,75
18-OBR-YTBW-B5I-3620,79,78
18-OBR-YTBW-B5I-3621,72,70
18-OBR-YTBW-B5I-3622,79,74
18-OBR-YTBW-B5I-3623,79,75
18-OBR-YTBW-B5I-3624,78,75
18-OBR-YTBW-B5I-3625,72,69
18-OBR-YTBW-B5I-3626,75,72
18-OBR-YTBW-B5I-3627,73,73
18-OBR-YTBW-B5I-3628,77,75
18-OBR-YTBW-B5I-3629,73,72
18-OBR-YTBW-B5I-3630,77,74
18-OBR-YTBW-B5I-3631,75,73
18-OBR-YTBW-B5I-3632,74,74
18-OBR-YTBW-B5I-3633,73,72
18-OBR-YTBW-B5I-3634,75,75
18-OBR-YTBW-B5I-3635,71,71
18-OBR-YTBW-B5I-3636,78,77
18-OBR-YTBW-B5I-3637,80,82
18-OBR-YTBW-B5I-3638,68,65
18-OBR-YTBW-B5I-3639,79,73
18-OBR-YTBW-B5I-3640,77,74
18-OBR-YTBW-B5I-3641,74,72
18-OBR-YTBW-B5I-3642,82,82
18-OBR-YTBW-B5I-3643,76,70
18-OBR-YTBW-B5I-3644,78,76
18-OBR-YTBW-B5I-3645,83,80
18-OBR-YTBW-B5I-3646,77,76
18-OBR-YTBW-B5I-3647,90,81
18-OBR-YTBW-B5I-3648,80,76
18-OBR-YTBW-B5I-3649,79,75
18-OBR-YTBW-B5I-3650,75,72
18-OBR-YTBW-B5I-3651,86,82
18-OBR-YTBW-B5I-3652,81,78
18-OBR-YTBW-B5I-3653,71,70
18-OBR-YTBW-B5I-3654,80,74
18-OBR-YTBW-B5I-3655,83,74
18-OBR-YTBW-B5I-3656,78,76
18-OBR-YTBW-B5I-3657,80,80
18-OBR-YTBW-B5I-3658,78,79
18-OBR-YTBW-B5I-3659,78,78
18-OBR-YTBW-B5I-3660,84,81
18-OBR-YTBW-B5I-3701,77,76
18-OBR-YTBW-B5I-3702,71,73
18-OBR-YTBW-B5I-3703,68,68
18-OBR-YTBW-B5I-3704,66,67
18-OBR-YTBW-B5I-3705,61,59
18-OBR-YTBW-B5I-3706,62,62
18-OBR-YTBW-B5I-3707,58,59
18-OBR-YTBW-B5I-3708,58,55
18-OBR-YTBW-B5I-3709,55,54
18-OBR-YTBW-B5I-3710,60,63
18-OBR-YTBW-B5I-3711,66,62
18-OBR-YTBW-B5I-3712,65,63
18-OBR-YTBW-B5I-3713,66,66
18-OBR-YTBW-B5I-3714,68,62
18-OBR-YTBW-B5I-3715,66,66
18-OBR-YTBW-B5I-3716,63,64
18-OBR-YTBW-B5I-3717,58,54
18-OBR-YTBW-B5I-3718,62,60
18-OBR-YTBW-B5I-3719,68,62
18-OBR-YTBW-B5I-3720,78,70
18-OBR-YTBW-B5I-3721,59,58
18-OBR-YTBW-B5I-3722,55,52
18-OBR-YTBW-B5I-3723,55,56
18-OBR-YTBW-B5I-3724,54,54
18-OBR-YTBW-B5I-3725,60,58
18-OBR-YTBW-B5I-3726,61,62
18-OBR-YTBW-B5I-3727,63,64
18-OBR-YTBW-B5I-3728,67,63
18-OBR-YTBW-B5I-3729,69,65
18-OBR-YTBW-B5I-3730,78,73
18-OBR-YTBW-B5I-3731,71,70
18-OBR-YTBW-B5I-3732,72,72
18-OBR-YTBW-B5I-3733,62,62
18-OBR-YTBW-B5I-3734,64,66
18-OBR-YTBW-B5I-3735,60,63
18-OBR-YTBW-B5I-3736,60,62
18-OBR-YTBW-B5I-3737,55,55
18-OBR-YTBW-B5I-3738,57,58
18-OBR-YTBW-B5I-3739,55,53
18-OBR-YTBW-B5I-3740,58,56
18-OBR-YTBW-B5I-3741,63,62
18-OBR-YTBW-B5I-3742,66,64
18-OBR-YTBW-B5I-3743,63,59
18-OBR-YTBW-B5I-3744,64,63
18-OBR-YTBW-B5I-3745,65,63
18-OBR-YTBW-B5I-3746,65,64
18-OBR-YTBW-B5I-3747,63,60
18-OBR-YTBW-B5I-3748,65,61
18-OBR-YTBW-B5I-3749,64,64
18-OBR-YTBW-B5I-3750,67,68
18-OBR-YTBW-B5I-3751,64,61
18-OBR-YTBW-B5I-3752,60,60
18-OBR-YTBW-B5I-3753,57,58
18-OBR-YTBW-B5I-3754,55,56
18-OBR-YTBW-B5I-3755,56,54
18-OBR-YTBW-B5I-3756,59,61
18-OBR-YTBW-B5I-3757,60,59
18-OBR-YTBW-B5I-3758,66,64
18-OBR-YTBW-B5I-3759,64,61
18-OBR-YTBW-B5I-3760,73,73
18-OBR-YTBW-B5I-3801,73,71
18-OBR-YTBW-B5I-3802,66,66
18-OBR-YTBW-B5I-3803,63,60
18-OBR-YTBW-B5I-3804,62,60
18-OBR-YTBW-B5I-3805,60,57
18-OBR-YTBW-B5I-3806,55,56
18-OBR-YTBW-B5I-3807,55,54
18-OBR-YTBW-B5I-3808,55,56
18-OBR-YTBW-B5I-3809,57,59
18-OBR-YTBW-B5I-3810,67,65
18-OBR-YTBW-B5I-3811,71,69
18-OBR-YTBW-B5I-3812,68,66
18-OBR-YTBW-B5I-3813,65,64
18-OBR-YTBW-B5I-3814,64,61
18-OBR-YTBW-B5I-3815,64,60
18-OBR-YTBW-B5I-3816,63,62
18-OBR-YTBW-B5I-3817,61,62
18-OBR-YTBW-B5I-3818,62,63
18-OBR-YTBW-B5I-3819,65,65
18-OBR-YTBW-B5I-3820,67,64
18-OBR-YTBW-B5I-3821,58,55
18-OBR-YTBW-B5I-3822,52,52
18-OBR-YTBW-B5I-3823,53,51
18-OBR-YTBW-B5I-3824,55,55
18-OBR-YTBW-B5I-3825,56,56
18-OBR-YTBW-B5I-3826,60,58
18-OBR-YTBW-B5I-3827,60,56
18-OBR-YTBW-B5I-3828,62,60
18-OBR-YTBW-B5I-3829,60,60
18-OBR-YTBW-B5I-3830,68,66
18-OBR-YTBW-B5I-3831,68,69
18-OBR-YTBW-B5I-3832,61,62
18-OBR-YTBW-B5I-3833,61,61
18-OBR-YTBW-B5I-3834,60,59
18-OBR-YTBW-B5I-3835,58,59
18-OBR-YTBW-B5I-3836,52,53
18-OBR-YTBW-B5I-3837,56,57
18-OBR-YTBW-B5I-3838,52,52
18-OBR-YTBW-B5I-3839,58,57
18-OBR-YTBW-B5I-3840,62,58
18-OBR-YTBW-B5I-3841,71,71
18-OBR-YTBW-B5I-3842,65,61
18-OBR-YTBW-B5I-3843,59,56
18-OBR-YTBW-B5I-3844,59,54
18-OBR-YTBW-B5I-3845,66,65
18-OBR-YTBW-B5I-3846,63,63
18-OBR-YTBW-B5I-3847,58,56
18-OBR-YTBW-B5I-3848,66,63
18-OBR-YTBW-B5I-3849,69,66
18-OBR-YTBW-B5I-3850,69,66
18-OBR-YTBW-B5I-3851,62,56
18-OBR-YTBW-B5I-3852,56,55
18-OBR-YTBW-B5I-3853,54,53
