plot_id,trial,plot_no,seed_source,year,location,cycle,conditions,rep,block,subblock,col,row,entry,purpose,gid,tid,occ,site,planting_date,iyear,ilocation,itrial,icondition
18-OBR-YTBW-B5I-3748,YTBW_37,3748,,2018,Obregon,Y17-18,B5IR,2,,4,73,34,3701,,7806808,46442,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3749,YTBW_37,3749,,2018,Obregon,Y17-18,B5IR,2,,4,72,34,3707,,8236253,46442,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3750,YTBW_37,3750,,2018,Obregon,Y17-18,B5IR,2,,4,71,34,3729,,8236282,46442,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3751,YTBW_37,3751,,2018,Obregon,Y17-18,B5IR,2,,5,70,34,3722,,8236275,46442,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3752,YTBW_37,3752,,2018,Obregon,Y17-18,B5IR,2,,5,69,34,3720,,8236272,46442,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3753,YTBW_37,3753,,2018,Obregon,Y17-18,B5IR,2,,5,68,34,3725,,8236278,46442,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3754,YTBW_37,3754,,2018,Obregon,Y17-18,B5IR,2,,5,67,34,3703,,8236245,46442,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3755,YTBW_37,3755,,2018,Obregon,Y17-18,B5IR,2,,5,66,34,3709,,8236257,46442,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3756,YTBW_37,3756,,2018,Obregon,Y17-18,B5IR,2,,6,65,34,3711,,8236259,46442,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3757,YTBW_37,3757,,2018,Obregon,Y17-18,B5IR,2,,6,64,34,3730,,8236283,46442,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3758,YTBW_37,3758,,2018,Obregon,Y17-18,B5IR,2,,6,63,34,3708,,8236254,46442,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3759,YTBW_37,3759,,2018,Obregon,Y17-18,B5IR,2,,6,62,34,3724,,8236277,46442,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3760,YTBW_37,3760,,2018,Obregon,Y17-18,B5IR,2,,6,61,34,3718,,8236267,46442,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3801,YTBW_38,3801,,2018,Obregon,Y17-18,B5IR,1,,1,61,33,3801,,7806808,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3802,YTBW_38,3802,,2018,Obregon,Y17-18,B5IR,1,,1,62,33,3802,,4755014,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3803,YTBW_38,3803,,2018,Obregon,Y17-18,B5IR,1,,1,63,33,3803,,8236284,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3804,YTBW_38,3804,,2018,Obregon,Y17-18,B5IR,1,,1,64,33,3804,,8236285,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3805,YTBW_38,3805,,2018,Obregon,Y17-18,B5IR,1,,1,65,33,3805,,8236286,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3806,YTBW_38,3806,,2018,Obregon,Y17-18,B5IR,1,,2,66,33,3806,,8236287,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3807,YTBW_38,3807,,2018,Obregon,Y17-18,B5IR,1,,2,67,33,3807,,8236288,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3808,YTBW_38,3808,,2018,Obregon,Y17-18,B5IR,1,,2,68,33,3808,,8236290,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3809,YTBW_38,3809,,2018,Obregon,Y17-18,B5IR,1,,2,69,33,3809,,8236291,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3810,YTBW_38,3810,,2018,Obregon,Y17-18,B5IR,1,,2,70,33,3810,,8236292,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3811,YTBW_38,3811,,2018,Obregon,Y17-18,B5IR,1,,3,71,33,3811,,8236293,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3812,YTBW_38,3812,,2018,Obregon,Y17-18,B5IR,1,,3,72,33,3812,,8236294,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3813,YTBW_38,3813,,2018,Obregon,Y17-18,B5IR,1,,3,73,33,3813,,8236295,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3814,YTBW_38,3814,,2018,Obregon,Y17-18,B5IR,1,,3,74,33,3814,,8236298,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3815,YTBW_38,3815,,2018,Obregon,Y17-18,B5IR,1,,3,75,33,3815,,8236303,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3816,YTBW_38,3816,,2018,Obregon,Y17-18,B5IR,1,,4,75,32,3816,,8236304,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3817,YTBW_38,3817,,2018,Obregon,Y17-18,B5IR,1,,4,74,32,3817,,8236309,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3818,YTBW_38,3818,,2018,Obregon,Y17-18,B5IR,1,,4,73,32,3818,,8236310,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3819,YTBW_38,3819,,2018,Obregon,Y17-18,B5IR,1,,4,72,32,3819,,8236314,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3820,YTBW_38,3820,,2018,Obregon,Y17-18,B5IR,1,,4,71,32,3820,,8236318,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3821,YTBW_38,3821,,2018,Obregon,Y17-18,B5IR,1,,5,70,32,3821,,8236319,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3822,YTBW_38,3822,,2018,Obregon,Y17-18,B5IR,1,,5,69,32,3822,,8236320,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3823,YTBW_38,3823,,2018,Obregon,Y17-18,B5IR,1,,5,68,32,3823,,8236321,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3824,YTBW_38,3824,,2018,Obregon,Y17-18,B5IR,1,,5,67,32,3824,,8236322,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3825,YTBW_38,3825,,2018,Obregon,Y17-18,B5IR,1,,5,66,32,3825,,8236323,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3826,YTBW_38,3826,,2018,Obregon,Y17-18,B5IR,1,,6,65,32,3826,,8236324,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3827,YTBW_38,3827,,2018,Obregon,Y17-18,B5IR,1,,6,64,32,3827,,8236325,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3828,YTBW_38,3828,,2018,Obregon,Y17-18,B5IR,1,,6,63,32,3828,,8236326,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3829,YTBW_38,3829,,2018,Obregon,Y17-18,B5IR,1,,6,62,32,3829,,8236327,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3830,YTBW_38,3830,,2018,Obregon,Y17-18,B5IR,1,,6,61,32,3830,,8236328,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3831,YTBW_38,3831,,2018,Obregon,Y17-18,B5IR,2,,1,61,31,3827,,8236325,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3832,YTBW_38,3832,,2018,Obregon,Y17-18,B5IR,2,,1,62,31,3810,,8236292,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3833,YTBW_38,3833,,2018,Obregon,Y17-18,B5IR,2,,1,63,31,3802,,4755014,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3834,YTBW_38,3834,,2018,Obregon,Y17-18,B5IR,2,,1,64,31,3815,,8236303,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3835,YTBW_38,3835,,2018,Obregon,Y17-18,B5IR,2,,1,65,31,3812,,8236294,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3836,YTBW_38,3836,,2018,Obregon,Y17-18,B5IR,2,,2,66,31,3817,,8236309,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3837,YTBW_38,3837,,2018,Obregon,Y17-18,B5IR,2,,2,67,31,3823,,8236321,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3838,YTBW_38,3838,,2018,Obregon,Y17-18,B5IR,2,,2,68,31,3806,,8236287,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3839,YTBW_38,3839,,2018,Obregon,Y17-18,B5IR,2,,2,69,31,3828,,8236326,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3840,YTBW_38,3840,,2018,Obregon,Y17-18,B5IR,2,,2,70,31,3805,,8236286,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3841,YTBW_38,3841,,2018,Obregon,Y17-18,B5IR,2,,3,71,31,3813,,8236295,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3842,YTBW_38,3842,,2018,Obregon,Y17-18,B5IR,2,,3,72,31,3814,,8236298,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3843,YTBW_38,3843,,2018,Obregon,Y17-18,B5IR,2,,3,73,31,3821,,8236319,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3844,YTBW_38,3844,,2018,Obregon,Y17-18,B5IR,2,,3,74,31,3816,,8236304,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3845,YTBW_38,3845,,2018,Obregon,Y17-18,B5IR,2,,3,75,31,3826,,8236324,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3846,YTBW_38,3846,,2018,Obregon,Y17-18,B5IR,2,,4,75,30,3804,,8236285,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3847,YTBW_38,3847,,2018,Obregon,Y17-18,B5IR,2,,4,74,30,3819,,8236314,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3848,YTBW_38,3848,,2018,Obregon,Y17-18,B5IR,2,,4,73,30,3801,,7806808,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3849,YTBW_38,3849,,2018,Obregon,Y17-18,B5IR,2,,4,72,30,3807,,8236288,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3850,YTBW_38,3850,,2018,Obregon,Y17-18,B5IR,2,,4,71,30,3829,,8236327,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3851,YTBW_38,3851,,2018,Obregon,Y17-18,B5IR,2,,5,70,30,3822,,8236320,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3852,YTBW_38,3852,,2018,Obregon,Y17-18,B5IR,2,,5,69,30,3820,,8236318,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3853,YTBW_38,3853,,2018,Obregon,Y17-18,B5IR,2,,5,68,30,3825,,8236323,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3854,YTBW_38,3854,,2018,Obregon,Y17-18,B5IR,2,,5,67,30,3803,,8236284,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3855,YTBW_38,3855,,2018,Obregon,Y17-18,B5IR,2,,5,66,30,3809,,8236291,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3856,YTBW_38,3856,,2018,Obregon,Y17-18,B5IR,2,,6,65,30,3811,,8236293,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3857,YTBW_38,3857,,2018,Obregon,Y17-18,B5IR,2,,6,64,30,3830,,8236328,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3858,YTBW_38,3858,,2018,Obregon,Y17-18,B5IR,2,,6,63,30,3808,,8236290,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3859,YTBW_38,3859,,2018,Obregon,Y17-18,B5IR,2,,6,62,30,3824,,8236322,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3860,YTBW_38,3860,,2018,Obregon,Y17-18,B5IR,2,,6,61,30,3818,,8236310,46443,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3901,YTBW_39,3901,,2018,Obregon,Y17-18,B5IR,1,,1,61,29,3901,,7806808,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3902,YTBW_39,3902,,2018,Obregon,Y17-18,B5IR,1,,1,62,29,3902,,4755014,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3903,YTBW_39,3903,,2018,Obregon,Y17-18,B5IR,1,,1,63,29,3903,,8236329,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3904,YTBW_39,3904,,2018,Obregon,Y17-18,B5IR,1,,1,64,29,3904,,8236330,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3905,YTBW_39,3905,,2018,Obregon,Y17-18,B5IR,1,,1,65,29,3905,,8236331,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3906,YTBW_39,3906,,2018,Obregon,Y17-18,B5IR,1,,2,66,29,3906,,8236332,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3907,YTBW_39,3907,,2018,Obregon,Y17-18,B5IR,1,,2,67,29,3907,,8236333,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3908,YTBW_39,3908,,2018,Obregon,Y17-18,B5IR,1,,2,68,29,3908,,8236334,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3909,YTBW_39,3909,,2018,Obregon,Y17-18,B5IR,1,,2,69,29,3909,,8236335,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3910,YTBW_39,3910,,2018,Obregon,Y17-18,B5IR,1,,2,70,29,3910,,8236337,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3911,YTBW_39,3911,,2018,Obregon,Y17-18,B5IR,1,,3,71,29,3911,,8236338,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3912,YTBW_39,3912,,2018,Obregon,Y17-18,B5IR,1,,3,72,29,3912,,8236339,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3913,YTBW_39,3913,,2018,Obregon,Y17-18,B5IR,1,,3,73,29,3913,,8236344,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3914,YTBW_39,3914,,2018,Obregon,Y17-18,B5IR,1,,3,74,29,3914,,8236345,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3915,YTBW_39,3915,,2018,Obregon,Y17-18,B5IR,1,,3,75,29,3915,,8236346,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3916,YTBW_39,3916,,2018,Obregon,Y17-18,B5IR,1,,4,75,28,3916,,8236347,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3917,YTBW_39,3917,,2018,Obregon,Y17-18,B5IR,1,,4,74,28,3917,,8236349,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3918,YTBW_39,3918,,2018,Obregon,Y17-18,B5IR,1,,4,73,28,3918,,8236350,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3919,YTBW_39,3919,,2018,Obregon,Y17-18,B5IR,1,,4,72,28,3919,,8236351,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3920,YTBW_39,3920,,2018,Obregon,Y17-18,B5IR,1,,4,71,28,3920,,8236353,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3921,YTBW_39,3921,,2018,Obregon,Y17-18,B5IR,1,,5,70,28,3921,,8236354,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3922,YTBW_39,3922,,2018,Obregon,Y17-18,B5IR,1,,5,69,28,3922,,8236355,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3923,YTBW_39,3923,,2018,Obregon,Y17-18,B5IR,1,,5,68,28,3923,,8236357,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3924,YTBW_39,3924,,2018,Obregon,Y17-18,B5IR,1,,5,67,28,3924,,8236358,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3925,YTBW_39,3925,,2018,Obregon,Y17-18,B5IR,1,,5,66,28,3925,,8236359,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3926,YTBW_39,3926,,2018,Obregon,Y17-18,B5IR,1,,6,65,28,3926,,8236360,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3927,YTBW_39,3927,,2018,Obregon,Y17-18,B5IR,1,,6,64,28,3927,,8236362,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3928,YTBW_39,3928,,2018,Obregon,Y17-18,B5IR,1,,6,63,28,3928,,8236363,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3929,YTBW_39,3929,,2018,Obregon,Y17-18,B5IR,1,,6,62,28,3929,,8236366,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3930,YTBW_39,3930,,2018,Obregon,Y17-18,B5IR,1,,6,61,28,3930,,8236367,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3931,YTBW_39,3931,,2018,Obregon,Y17-18,B5IR,2,,1,61,27,3927,,8236362,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3932,YTBW_39,3932,,2018,Obregon,Y17-18,B5IR,2,,1,62,27,3910,,8236337,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3933,YTBW_39,3933,,2018,Obregon,Y17-18,B5IR,2,,1,63,27,3902,,4755014,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3934,YTBW_39,3934,,2018,Obregon,Y17-18,B5IR,2,,1,64,27,3915,,8236346,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3935,YTBW_39,3935,,2018,Obregon,Y17-18,B5IR,2,,1,65,27,3912,,8236339,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3936,YTBW_39,3936,,2018,Obregon,Y17-18,B5IR,2,,2,66,27,3917,,8236349,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3937,YTBW_39,3937,,2018,Obregon,Y17-18,B5IR,2,,2,67,27,3923,,8236357,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3938,YTBW_39,3938,,2018,Obregon,Y17-18,B5IR,2,,2,68,27,3906,,8236332,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3939,YTBW_39,3939,,2018,Obregon,Y17-18,B5IR,2,,2,69,27,3928,,8236363,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3940,YTBW_39,3940,,2018,Obregon,Y17-18,B5IR,2,,2,70,27,3905,,8236331,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3941,YTBW_39,3941,,2018,Obregon,Y17-18,B5IR,2,,3,71,27,3913,,8236344,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3942,YTBW_39,3942,,2018,Obregon,Y17-18,B5IR,2,,3,72,27,3914,,8236345,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3943,YTBW_39,3943,,2018,Obregon,Y17-18,B5IR,2,,3,73,27,3921,,8236354,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3944,YTBW_39,3944,,2018,Obregon,Y17-18,B5IR,2,,3,74,27,3916,,8236347,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3945,YTBW_39,3945,,2018,Obregon,Y17-18,B5IR,2,,3,75,27,3926,,8236360,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3946,YTBW_39,3946,,2018,Obregon,Y17-18,B5IR,2,,4,75,26,3904,,8236330,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3947,YTBW_39,3947,,2018,Obregon,Y17-18,B5IR,2,,4,74,26,3919,,8236351,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3948,YTBW_39,3948,,2018,Obregon,Y17-18,B5IR,2,,4,73,26,3901,,7806808,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3949,YTBW_39,3949,,2018,Obregon,Y17-18,B5IR,2,,4,72,26,3907,,8236333,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3950,YTBW_39,3950,,2018,Obregon,Y17-18,B5IR,2,,4,71,26,3929,,8236366,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3951,YTBW_39,3951,,2018,Obregon,Y17-18,B5IR,2,,5,70,26,3922,,8236355,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3952,YTBW_39,3952,,2018,Obregon,Y17-18,B5IR,2,,5,69,26,3920,,8236353,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3953,YTBW_39,3953,,2018,Obregon,Y17-18,B5IR,2,,5,68,26,3925,,8236359,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3954,YTBW_39,3954,,2018,Obregon,Y17-18,B5IR,2,,5,67,26,3903,,8236329,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3955,YTBW_39,3955,,2018,Obregon,Y17-18,B5IR,2,,5,66,26,3909,,8236335,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3956,YTBW_39,3956,,2018,Obregon,Y17-18,B5IR,2,,6,65,26,3911,,8236338,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3957,YTBW_39,3957,,2018,Obregon,Y17-18,B5IR,2,,6,64,26,3930,,8236367,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3958,YTBW_39,3958,,2018,Obregon,Y17-18,B5IR,2,,6,63,26,3908,,8236334,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3959,YTBW_39,3959,,2018,Obregon,Y17-18,B5IR,2,,6,62,26,3924,,8236358,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-3960,YTBW_39,3960,,2018,Obregon,Y17-18,B5IR,2,,6,61,26,3918,,8236350,46444,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4001,YTBW_40,4001,,2018,Obregon,Y17-18,B5IR,1,,1,61,25,4001,,7806808,46445,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4002,YTBW_40,4002,,2018,Obregon,Y17-18,B5IR,1,,1,62,25,4002,,4755014,46445,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4003,YTBW_40,4003,,2018,Obregon,Y17-18,B5IR,1,,1,63,25,4003,,8236369,46445,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4004,YTBW_40,4004,,2018,Obregon,Y17-18,B5IR,1,,1,64,25,4004,,8236370,46445,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4005,YTBW_40,4005,,2018,Obregon,Y17-18,B5IR,1,,1,65,25,4005,,8236372,46445,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4006,YTBW_40,4006,,2018,Obregon,Y17-18,B5IR,1,,2,66,25,4006,,8236373,46445,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
18-OBR-YTBW-B5I-4007,YTBW_40,4007,,2018,Obregon,Y17-18,B5IR,1,,2,67,25,4007,,8236374,46445,1,CENEB-810,11/21/2017,18,OBR,YTBW,B5I
